gene,in_variance_set,in_centrality_set,in_kegg_set,n_sources,variance,variance_rank,in_degree,centrality_rank,kegg_pathway
ATP13A1,True,True,False,2,11.545148438254916,1647.0,648.0,800.0,
ATP13A2,True,False,False,1,11.825322676917912,1497.0,,,
ATP13A3,True,False,False,1,8.995500572467487,3863.0,,,
ATP1A1,True,False,False,1,11.12443188013264,1920.0,,,
ATP1A2,True,False,False,1,22.915626646036444,108.0,,,
ATP1A3,True,False,False,1,17.183070719957286,317.0,,,
ATP1B2,True,False,False,1,13.996542792474632,803.0,,,
ATP23,False,True,False,1,,,322.0,3433.0,
ATP2A1,False,False,True,1,,,,,both
ATP2A2,True,False,True,2,11.14500182412476,1905.0,,,both
ATP2A3,True,False,True,2,10.943832571202002,2027.0,,,both
ATP2C1,False,True,False,1,,,289.0,4144.0,
ATP5F1B,True,False,False,1,8.505740252449886,4564.0,,,
ATP5F1D,True,False,False,1,8.295190115264043,4908.0,,,
ATP5MF-PTCD1,True,False,False,1,9.330056349054855,3423.0,,,
ATP6V0C,True,False,False,1,8.622031796292553,4379.0,,,
ATP6V0E2,True,False,False,1,8.96245361487604,3916.0,,,
ATP8A1,True,False,False,1,10.790166337675966,2125.0,,,
ATP8B1,True,True,False,2,9.823699487081782,2896.0,377.0,2571.0,
ATP8B2,True,False,False,1,9.38420721084252,3366.0,,,
ATP8B4,True,False,False,1,9.615096981181368,3127.0,,,
ATR,False,True,False,1,,,474.0,1626.0,
ATRN,True,True,False,2,9.427950393663666,3327.0,384.0,2487.0,
ATRNL1,True,False,False,1,11.276221468507009,1828.0,,,
ATXN1L,False,True,False,1,,,573.0,1058.0,
ATXN2L,True,True,False,2,11.740568529933531,1536.0,272.0,4612.0,
ATXN7,False,True,False,1,,,396.0,2347.0,
ATXN7L3,True,True,False,2,10.487570016779566,2349.0,583.0,1010.0,
AUP1,False,True,False,1,,,359.0,2806.0,
AURKB,True,False,False,1,10.57584993777184,2280.0,,,
AUTS2,True,False,False,1,9.622219579900998,3114.0,,,
AVL9,False,True,False,1,,,520.0,1316.0,
AVPR1A,True,False,False,1,9.035559720185136,3804.0,,,
AXIN1,True,True,False,2,8.81441936065521,4100.0,462.0,1701.0,
AZGP1,True,False,False,1,14.647540689819476,662.0,,,
B2M,True,False,False,1,11.940286869571583,1440.0,,,
B3GALT2,True,False,False,1,11.622229413934315,1601.0,,,
B3GALT5,False,True,False,1,,,454.0,1783.0,
B3GAT3,True,True,False,2,8.471430643033223,4631.0,295.0,4016.0,
B4GALNT1,True,False,False,1,9.527163834051455,3222.0,,,
B4GALNT2,False,True,False,1,,,531.0,1247.0,
B4GALNT3,True,True,False,2,21.34090600037772,139.0,506.0,1417.0,
B4GALNT4,True,False,False,1,10.85751418381059,2084.0,,,
B4GALT2,True,True,False,2,10.967599757867257,2015.0,321.0,3448.0,
B4GALT5,True,False,False,1,8.72955125603806,4230.0,,,
BAAT,False,True,False,1,,,472.0,1639.0,
BABAM1,False,True,False,1,,,357.0,2841.0,
BACE2,True,False,False,1,9.275465535698782,3490.0,,,
BAG3,True,False,False,1,8.760369353030546,4186.0,,,
BAG5,False,True,False,1,,,380.0,2539.0,
BAG6,True,False,False,1,14.189546748262208,756.0,,,
BAHCC1,True,False,False,1,9.35339772807114,3397.0,,,
BAHD1,True,True,False,2,8.645220321244393,4342.0,336.0,3163.0,
BAK1,True,False,False,1,10.523685343831277,2314.0,,,
BAMBI,True,False,False,1,9.390776290766594,3356.0,,,
BAP1,True,True,False,2,9.223151021633152,3551.0,288.0,4183.0,
BASP1,True,False,False,1,10.565279111187497,2287.0,,,
BAX,True,False,False,1,9.776223087620982,2952.0,,,
BAZ1B,False,True,False,1,,,304.0,3779.0,
BBC3,True,False,False,1,9.823674713779976,2897.0,,,
BCAM,True,False,False,1,14.534629158762598,689.0,,,
BCAP29,True,False,False,1,11.18067855992758,1880.0,,,
BCAR1,True,False,False,1,12.492093539043855,1212.0,,,
BCAS2,False,True,False,1,,,279.0,4405.0,
BCAT1,True,False,False,1,9.888106942752628,2829.0,,,
BCHE,True,False,False,1,10.842204203338936,2094.0,,,
BCL11B,True,False,False,1,8.476950686571696,4620.0,,,
BCL2,True,False,False,1,8.530739430281333,4528.0,,,
BCL2A1,True,False,False,1,9.89764440656478,2819.0,,,
BCL2L1,True,False,False,1,10.76985236419444,2141.0,,,
BCL2L13,False,True,False,1,,,428.0,2021.0,
BCL2L15,False,True,False,1,,,390.0,2420.0,
BCL2L2-PABPN1,True,False,False,1,9.125585553517444,3685.0,,,
BCL3,True,False,False,1,9.87384178940958,2843.0,,,
BCL6,True,False,False,1,8.559041909498482,4486.0,,,
BCL6B,True,False,False,1,17.564864295287595,291.0,,,
BCL9L,True,False,False,1,11.240447357942422,1846.0,,,
BCLAF1,False,True,False,1,,,292.0,4084.0,
BCO2,True,True,False,2,10.548756429906057,2297.0,406.0,2241.0,
BCR,True,False,False,1,9.313278523692052,3440.0,,,
BDKRB2,True,False,False,1,10.770629081040578,2140.0,,,
BDNF,True,False,False,1,9.081349139626694,3751.0,,,
BET1L,False,True,False,1,,,274.0,4560.0,
BEX1,True,False,False,1,11.40312964251275,1735.0,,,
BGN,True,False,False,1,20.443096785344245,166.0,,,
BHLHE41,True,False,False,1,9.167503216444317,3630.0,,,
BHMT2,True,False,False,1,8.363658481278346,4794.0,,,
BICC1,True,False,False,1,9.11575170410632,3698.0,,,
BIN1,True,False,False,1,9.07155065633484,3763.0,,,
BIN2,True,True,False,2,13.373675815226656,950.0,529.0,1254.0,
BIRC3,True,False,False,1,8.840123638072917,4075.0,,,
BIRC5,True,False,False,1,11.166608721267592,1892.0,,,
BIRC6,False,True,False,1,,,408.0,2216.0,
BIVM,False,True,False,1,,,269.0,4689.0,
BIVM-ERCC5,True,False,False,1,8.683509542820705,4289.0,,,
BLNK,False,True,False,1,,,338.0,3131.0,
BLOC1S5-TXNDC5,True,False,False,1,12.01547110994576,1407.0,,,
BMF,True,False,False,1,10.219533118103405,2546.0,,,
BMP1,True,True,False,2,11.240054462369656,1847.0,276.0,4502.0,
BMP10,True,False,False,1,10.876382179747267,2075.0,,,
BMP2,True,False,False,1,11.396733003503169,1741.0,,,
BMP4,True,False,False,1,10.211986183414004,2552.0,,,
BMP5,True,False,False,1,23.34534409020057,101.0,,,
BMP6,True,False,False,1,11.070654492751812,1947.0,,,
BMP7,True,True,False,2,20.396051008257057,170.0,407.0,2226.0,
BMPER,True,False,False,1,11.662307749761714,1576.0,,,
BMX,True,False,False,1,15.672584407397933,493.0,,,
BNC1,True,False,False,1,12.957383938904965,1068.0,,,
BOC,True,False,False,1,9.616054558155644,3122.0,,,
BOK,True,False,False,1,13.157484498035586,1006.0,,,
BOLA2,True,False,False,1,11.040826132588595,1965.0,,,
BOP1,True,False,False,1,8.912356619397531,3983.0,,,
BORCS7-ASMT,True,False,False,1,8.728078560915066,4232.0,,,
BPIFA2,False,True,False,1,,,467.0,1664.0,
BPIFA3,False,True,False,1,,,988.0,313.0,
BPIFC,False,True,False,1,,,415.0,2157.0,
BPNT2,False,True,False,1,,,276.0,4497.0,
BRAF,False,True,False,1,,,350.0,2953.0,
BRD1,False,True,False,1,,,272.0,4599.0,
BRD2,True,False,False,1,11.753862245745964,1532.0,,,
BRF1,False,True,False,1,,,706.0,656.0,
BRINP3,True,False,False,1,13.51347990824324,910.0,,,
BRPF3,True,True,False,2,9.048371269995856,3785.0,375.0,2593.0,
BRSK1,True,True,False,2,11.094451512871144,1937.0,262.0,4903.0,
BRWD1,False,True,False,1,,,402.0,2284.0,
BSG,True,False,False,1,9.54184930753193,3197.0,,,
BSN,False,True,False,1,,,521.0,1309.0,
BSND,False,True,False,1,,,342.0,3074.0,
BST1,True,False,False,1,8.357353808866023,4802.0,,,
BST2,True,False,False,1,12.366880284290922,1259.0,,,
BTAF1,False,True,False,1,,,285.0,4253.0,
BTBD1,True,False,False,1,8.686489547547115,4278.0,,,
BTBD18,False,True,False,1,,,476.0,1616.0,
BTBD2,True,True,False,2,11.569310622110594,1634.0,490.0,1509.0,
BTF3,False,True,False,1,,,273.0,4579.0,
BTG2,True,False,False,1,9.174923102115228,3616.0,,,
BTN3A3,True,True,False,2,8.57148375984618,4458.0,281.0,4341.0,
BTNL9,True,True,False,2,11.17809695107706,1884.0,443.0,1879.0,
BTRC,False,True,False,1,,,416.0,2146.0,
BUB1,True,False,False,1,10.207478424376523,2559.0,,,
BUB1B,True,False,False,1,10.986115591654269,1998.0,,,
BUD23,False,True,False,1,,,371.0,2639.0,
BVES,True,True,False,2,13.052386919148624,1043.0,268.0,4713.0,
C10ORF71,True,True,False,2,20.83064069308802,153.0,351.0,2940.0,
C11ORF21,True,False,False,1,14.268566600238817,734.0,,,
C11ORF68,True,False,False,1,8.571251741857276,4459.0,,,
C11ORF96,True,False,False,1,10.274135125568533,2500.0,,,
C12ORF40,False,True,False,1,,,1044.0,269.0,
C12ORF50,False,True,False,1,,,671.0,740.0,
C12ORF75,True,False,False,1,8.373275810028346,4773.0,,,
C14ORF180,True,True,False,2,17.25303530555903,312.0,334.0,3202.0,
C15ORF39,True,False,False,1,8.962097963566658,3917.0,,,
C15ORF62,False,True,False,1,,,515.0,1344.0,
C16ORF54,False,True,False,1,,,295.0,4024.0,
C16ORF72,False,True,False,1,,,288.0,4187.0,
C16ORF96,False,True,False,1,,,466.0,1671.0,
C19ORF33,True,False,False,1,8.339699628684333,4841.0,,,
C1ORF105,True,False,False,1,10.875421928002662,2076.0,,,
C1ORF115,True,False,False,1,12.572153005358237,1182.0,,,
C1ORF162,True,False,False,1,8.900534293086011,4002.0,,,
C1ORF198,True,False,False,1,8.550937438842732,4494.0,,,
C1ORF216,True,False,False,1,9.00380078865239,3849.0,,,
C1ORF226,True,False,False,1,9.137122339367446,3665.0,,,
C1ORF43,False,True,False,1,,,288.0,4180.0,
C1QA,True,True,False,2,18.052265007590528,261.0,336.0,3165.0,
C1QB,True,True,False,2,18.249515140545657,250.0,302.0,3841.0,
C1QC,True,False,False,1,17.224011109463795,314.0,,,
C1QTNF1,True,False,False,1,14.243444289727485,746.0,,,
C1QTNF5,True,False,False,1,12.301665176452834,1291.0,,,
C1QTNF7,True,False,False,1,8.361051054764822,4797.0,,,
C1QTNF9,False,True,False,1,,,281.0,4367.0,
C1R,True,False,False,1,14.282483899172652,730.0,,,
C1S,True,False,False,1,15.223146016245252,565.0,,,
C20ORF27,True,False,False,1,8.823008492308318,4090.0,,,
C2ORF49,False,True,False,1,,,688.0,706.0,
C2ORF50,False,True,False,1,,,1702.0,57.0,
C2ORF72,True,False,False,1,8.426511457432985,4686.0,,,
C2ORF78,False,True,False,1,,,405.0,2251.0,
C2ORF88,True,False,False,1,8.537342603859328,4517.0,,,
C2ORF92,False,True,False,1,,,585.0,1003.0,
C3,True,False,False,1,18.719048251081688,234.0,,,
C3AR1,True,False,False,1,10.178335283206907,2582.0,,,
C3ORF18,False,True,False,1,,,278.0,4439.0,
C3ORF85,False,True,False,1,,,312.0,3629.0,
C4A,True,False,False,1,19.010289676691876,224.0,,,
C4B,True,False,False,1,13.173446766795047,1005.0,,,
C4BPA,False,True,False,1,,,265.0,4806.0,
C4ORF48,True,False,False,1,8.653664042120733,4332.0,,,
C4ORF50,False,True,False,1,,,308.0,3703.0,
C5AR1,True,False,False,1,8.583424459008896,4436.0,,,
C5ORF46,True,False,False,1,11.682195808802131,1567.0,,,
C6,True,False,False,1,16.071131526961228,433.0,,,
C6ORF47,True,False,False,1,10.890949728427742,2067.0,,,
C6ORF89,False,True,False,1,,,262.0,4911.0,
C7,True,False,False,1,20.20783421154306,177.0,,,
C8A,False,True,False,1,,,434.0,1961.0,
C8B,False,True,False,1,,,315.0,3550.0,
C9ORF131,False,True,False,1,,,715.0,636.0,
CA12,True,False,False,1,12.873387221382004,1090.0,,,
CA2,True,False,False,1,12.980392890001038,1065.0,,,
CA3,True,False,False,1,9.836560205486984,2881.0,,,
CA4,True,False,False,1,10.395979451717508,2408.0,,,
CA8,True,False,False,1,8.994118700179014,3865.0,,,
CACFD1,True,False,False,1,8.450960957557768,4657.0,,,
CACHD1,True,False,False,1,9.3230457287653,3432.0,,,
CACNA1B,True,True,False,2,8.773765586456884,4165.0,433.0,1967.0,
CACNA1C,True,False,True,2,17.73408865517952,281.0,,,both
CACNA1D,True,False,True,2,9.091435928919251,3736.0,,,both
CACNA1F,False,False,True,1,,,,,both
CACNA1G,True,True,False,2,12.454411923518984,1219.0,392.0,2394.0,
CACNA1H,True,False,False,1,14.449736671581247,703.0,,,
CACNA1S,False,False,True,1,,,,,both
CACNA2D1,True,False,True,2,11.454786805371969,1697.0,,,both
CACNA2D2,True,True,True,3,9.54571287456328,3192.0,315.0,3548.0,both
CACNA2D3,True,False,True,2,9.92110270806078,2809.0,,,both
CACNA2D4,False,False,True,1,,,,,both
CACNB1,False,False,True,1,,,,,both
CACNB2,True,True,True,3,10.73097799995965,2165.0,590.0,985.0,both
CACNB3,False,False,True,1,,,,,both
CACNB4,False,False,True,1,,,,,both
CACNG1,False,False,True,1,,,,,both
CACNG2,False,False,True,1,,,,,both
CACNG3,False,True,True,2,,,516.0,1332.0,both
CACNG4,False,True,True,2,,,330.0,3265.0,both
CACNG5,False,True,True,2,,,534.0,1235.0,both
CACNG6,True,False,True,2,9.2060888405931,3580.0,,,both
CACNG7,True,False,True,2,12.715167909797598,1137.0,,,both
CACNG8,False,False,True,1,,,,,both
CACTIN,True,True,False,2,8.51255219692176,4557.0,579.0,1028.0,
CAD,True,True,False,2,8.454682469561195,4652.0,287.0,4207.0,
CADM1,True,False,False,1,10.334940155641284,2455.0,,,
CADM3,True,False,False,1,12.227135658549118,1319.0,,,
CADM4,True,True,False,2,10.902383588154596,2059.0,389.0,2427.0,
CADPS,True,False,False,1,14.094392859828783,774.0,,,
CADPS2,True,False,False,1,9.544919626962162,3193.0,,,
CALCRL,True,False,False,1,11.442040895569226,1711.0,,,
CALD1,True,False,False,1,8.560738397364478,4482.0,,,
CALHM2,True,False,False,1,8.646383101701675,4338.0,,,
CALHM5,True,False,False,1,9.41444331205878,3339.0,,,
CALR,True,False,False,1,9.454687102745908,3297.0,,,
CAMK2A,True,True,False,2,12.409871646446486,1239.0,327.0,3333.0,
CAMK2B,True,False,False,1,13.316320536398072,964.0,,,
CAMK2N1,True,False,False,1,8.95184800879718,3928.0,,,
CAMKK1,True,False,False,1,8.378794570129964,4760.0,,,
CAMKV,False,True,False,1,,,386.0,2467.0,
CAMSAP1,False,True,False,1,,,411.0,2189.0,
CAMSAP3,True,True,False,2,9.615537879142169,3126.0,348.0,2979.0,
CAMTA2,True,False,False,1,10.016802490237852,2717.0,,,
CAND1,False,True,False,1,,,423.0,2074.0,
CAND2,True,True,False,2,12.330340046972388,1275.0,341.0,3087.0,
CANT1,True,True,False,2,9.526868997403268,3223.0,389.0,2432.0,
CANX,True,False,False,1,11.075174933128336,1943.0,,,
CAP2,True,False,False,1,11.45944513135229,1694.0,,,
CAPG,True,False,False,1,9.960933733317717,2775.0,,,
CAPN1,True,False,False,1,11.35943132144811,1764.0,,,
CAPN10,True,True,False,2,8.49811656815693,4581.0,384.0,2492.0,
CAPN13,False,True,False,1,,,406.0,2240.0,
CAPN15,True,True,False,2,11.05370361323633,1956.0,430.0,1995.0,
CAPN5,True,False,False,1,8.860509469912941,4052.0,,,
CAPN7,False,True,False,1,,,484.0,1548.0,
CAPRIN1,False,True,False,1,,,556.0,1143.0,
CAPS2,False,True,False,1,,,380.0,2541.0,
CARD10,True,False,False,1,11.400254996523651,1738.0,,,
CARD11,True,False,False,1,11.722255633149988,1549.0,,,
CARD16,True,False,False,1,8.960409785256273,3919.0,,,
CARD6,True,True,False,2,9.506669034274932,3244.0,307.0,3717.0,
CARM1,True,False,False,1,9.222075182493086,3553.0,,,
CARMIL3,False,True,False,1,,,328.0,3314.0,
CARNS1,True,False,False,1,9.760065558598216,2970.0,,,
CARS1,True,False,False,1,8.935627196729184,3950.0,,,
CASKIN1,True,False,False,1,8.993783538144024,3868.0,,,
CASKIN2,True,False,False,1,10.350172934973754,2440.0,,,
CASP1,True,False,False,1,9.523659296308496,3228.0,,,
CASP10,False,True,False,1,,,334.0,3195.0,
CASP4,True,False,False,1,9.816506184575651,2899.0,,,
CASP8,False,True,False,1,,,307.0,3712.0,
CASQ1,True,True,False,2,17.09184738386855,323.0,415.0,2151.0,
CASQ2,True,False,False,1,35.31175155995938,21.0,,,
CASR,False,True,False,1,,,341.0,3081.0,
CASZ1,True,False,False,1,14.15903340396855,761.0,,,
CATSPER2,False,True,False,1,,,541.0,1207.0,
CATSPERG,False,True,False,1,,,303.0,3803.0,
CAV1,True,False,False,1,15.26432513614376,554.0,,,
CAV3,True,False,True,2,11.191954620375084,1876.0,,,both
CAVIN1,True,False,False,1,13.903841586014693,829.0,,,
CAVIN2,True,False,False,1,11.841143777813606,1492.0,,,
CAVIN3,True,False,False,1,9.658353258657526,3075.0,,,
CAVIN4,True,False,False,1,11.993910751082405,1415.0,,,
CBARP,True,False,False,1,8.657432542632561,4324.0,,,
CBFA2T2,False,True,False,1,,,463.0,1691.0,
CBFA2T3,True,False,False,1,10.467315101340612,2362.0,,,
CBR3,True,False,False,1,10.358258576012986,2428.0,,,
CBS,True,False,False,1,10.345681796834413,2444.0,,,
CBX2,True,False,False,1,9.522199406831051,3230.0,,,
CBX7,True,False,False,1,9.841197498913427,2877.0,,,
CC2D1B,False,True,False,1,,,458.0,1738.0,
CC2D2B,False,True,False,1,,,285.0,4262.0,
CCAR2,True,True,False,2,8.644373857715221,4343.0,812.0,488.0,
CCDC106,True,False,False,1,9.238948855028989,3534.0,,,
CCDC141,True,False,False,1,14.027080380556503,790.0,,,
CCDC22,False,True,False,1,,,314.0,3574.0,
CCDC3,True,False,False,1,12.772167149588237,1113.0,,,
CCDC30,False,True,False,1,,,719.0,629.0,
CCDC33,False,True,False,1,,,366.0,2718.0,
CCDC40,False,True,False,1,,,334.0,3199.0,
CCDC57,False,True,False,1,,,489.0,1515.0,
CCDC69,True,False,False,1,10.532514395374792,2308.0,,,
CCDC71,True,True,False,2,10.634225744442274,2235.0,270.0,4672.0,
CCDC78,False,True,False,1,,,271.0,4646.0,
CCDC8,True,True,False,2,11.263870817161845,1838.0,284.0,4286.0,
CCDC80,True,False,False,1,12.573686199839456,1181.0,,,
CCDC85A,True,False,False,1,10.214085090301204,2550.0,,,
CCDC85B,True,False,False,1,11.360499129543902,1763.0,,,
CCDC85C,True,True,False,2,9.904705838667171,2815.0,324.0,3399.0,
CCDC86,True,False,False,1,8.335095842937895,4849.0,,,
CCDC88B,False,True,False,1,,,353.0,2915.0,
CCDC88C,True,False,False,1,11.167252500087525,1891.0,,,
CCDC9,True,False,False,1,8.685051537817985,4281.0,,,
CCDC92,True,False,False,1,8.624645126035842,4374.0,,,
CCDC9B,True,False,False,1,12.53111315971813,1200.0,,,
CCHCR1,True,False,False,1,8.628910319804431,4367.0,,,
CCKBR,False,True,False,1,,,361.0,2776.0,
CCL11,True,False,False,1,8.380093899490364,4757.0,,,
CCL14,True,False,False,1,13.951929666249104,813.0,,,
CCL2,True,False,False,1,15.95137314405676,448.0,,,
CCL21,True,False,False,1,11.73623448007025,1540.0,,,
CCL5,True,False,False,1,10.51361550122479,2327.0,,,
CCM2,False,True,False,1,,,291.0,4110.0,
CCM2L,True,False,False,1,11.251532460427336,1841.0,,,
CCN1,True,False,False,1,14.7663568397896,640.0,,,
CCN2,True,False,False,1,18.35300206647388,243.0,,,
CCN3,True,False,False,1,10.56464518548422,2288.0,,,
CCN4,True,False,False,1,11.390280751385555,1745.0,,,
CCN5,True,False,False,1,9.421326796731556,3334.0,,,
CCNA1,True,False,False,1,9.529511445834771,3217.0,,,
CCNB1,True,False,False,1,8.699774239925942,4262.0,,,
CCNB2,True,False,False,1,8.825791151006046,4085.0,,,
CCND1,True,False,False,1,11.072594558887342,1945.0,,,
CCND2,True,False,False,1,9.242076337294735,3530.0,,,
CCND3,True,False,False,1,8.711705899852035,4245.0,,,
CCNF,False,True,False,1,,,316.0,3533.0,
CCNT2,False,True,False,1,,,298.0,3931.0,
CCR1,True,True,False,2,11.408965933742577,1733.0,504.0,1428.0,
CCR2,True,True,False,2,8.722792251258337,4235.0,632.0,843.0,
CCR5,False,True,False,1,,,575.0,1049.0,
CCSER1,False,True,False,1,,,289.0,4156.0,
CCT4,False,True,False,1,,,327.0,3336.0,
CCT6A,False,True,False,1,,,415.0,2152.0,
CCT8,False,True,False,1,,,392.0,2396.0,
CD109,True,False,False,1,9.465485531414156,3287.0,,,
CD14,True,False,False,1,14.616480258950244,669.0,,,
CD151,True,False,False,1,11.510205576073428,1664.0,,,
CD163,True,True,False,2,18.66917062249208,235.0,380.0,2540.0,
CD180,False,True,False,1,,,263.0,4875.0,
CD1C,False,True,False,1,,,302.0,3839.0,
CD2,True,True,False,2,8.36452689253831,4792.0,563.0,1108.0,
CD209,True,False,False,1,8.38069265570288,4755.0,,,
CD24,True,False,False,1,12.589879872458097,1172.0,,,
CD247,False,True,False,1,,,355.0,2878.0,
CD248,True,False,False,1,16.62476037329425,365.0,,,
CD274,True,False,False,1,9.896748114506185,2820.0,,,
CD276,True,True,False,2,13.664120422090084,877.0,264.0,4838.0,
CD2BP2,False,True,False,1,,,299.0,3914.0,
CD300A,True,True,False,2,10.9329022940076,2033.0,517.0,1328.0,
CD300E,True,False,False,1,9.14059934821534,3662.0,,,
CD300LB,False,True,False,1,,,645.0,811.0,
CD300LF,False,True,False,1,,,743.0,581.0,
CD300LG,True,True,False,2,8.973824753653854,3901.0,374.0,2607.0,
CD33,False,True,False,1,,,374.0,2604.0,
CD34,True,False,False,1,14.803403539408045,634.0,,,
CD36,True,False,False,1,17.6673494431933,284.0,,,
CD3E,True,True,False,2,8.769234506726484,4174.0,487.0,1530.0,
CD4,True,False,False,1,11.215347728803094,1864.0,,,
CD40LG,False,True,False,1,,,320.0,3459.0,
CD44,True,False,False,1,13.465146218436828,925.0,,,
CD48,True,True,False,2,11.175880498433262,1887.0,564.0,1103.0,
CD5,False,True,False,1,,,304.0,3783.0,
CD52,True,True,False,2,11.423755860885253,1724.0,323.0,3410.0,
CD53,True,True,False,2,15.495296560634324,520.0,627.0,858.0,
CD6,False,True,False,1,,,288.0,4172.0,
CD68,True,False,False,1,14.484187301870152,698.0,,,
CD74,True,True,False,2,17.879295314163397,273.0,323.0,3405.0,
CD81,True,False,False,1,8.67674721026965,4300.0,,,
CD84,True,True,False,2,10.071157180842842,2667.0,395.0,2356.0,
CD86,True,True,False,2,10.228408081459785,2538.0,592.0,977.0,
CD9,True,False,False,1,9.76613139859054,2962.0,,,
CD93,True,False,False,1,23.611207326210124,92.0,,,
CD99L2,True,False,False,1,11.308633930190512,1802.0,,,
CDA,True,False,False,1,8.642840946580165,4347.0,,,
CDAN1,False,True,False,1,,,713.0,640.0,
CDC20,True,False,False,1,13.33090557881342,958.0,,,
CDC25A,True,False,False,1,8.63568664428737,4357.0,,,
CDC25B,True,False,False,1,9.376043156476245,3376.0,,,
CDC25C,True,False,False,1,8.421292531413396,4696.0,,,
CDC34,True,False,False,1,9.381840767627928,3369.0,,,
CDC37,True,True,False,2,8.39312702657469,4737.0,267.0,4731.0,
CDC40,False,True,False,1,,,273.0,4582.0,
CDC42BPB,True,False,False,1,9.126065852304428,3683.0,,,
CDC42EP1,True,False,False,1,12.54309773551796,1192.0,,,
CDC42EP2,True,False,False,1,9.417808815330329,3337.0,,,
CDC42EP4,True,False,False,1,9.980540547285807,2755.0,,,
CDC42EP5,True,False,False,1,11.821392217572562,1500.0,,,
CDC45,True,False,False,1,9.485741147617018,3268.0,,,
CDCA2,True,False,False,1,9.24593269531263,3523.0,,,
CDCA5,True,False,False,1,9.87599276152279,2840.0,,,
CDCA8,True,False,False,1,9.441652503632596,3310.0,,,
CDCP1,True,False,False,1,10.737643335456156,2162.0,,,
CDH1,True,False,False,1,9.780296314462944,2946.0,,,
CDH11,True,False,False,1,14.05859400515716,785.0,,,
CDH13,True,False,False,1,10.520316141655384,2318.0,,,
CDH19,True,False,False,1,13.771434774333756,857.0,,,
CDH2,True,False,False,1,13.056369520937295,1039.0,,,
CDH23,True,True,False,2,10.602267103260688,2257.0,379.0,2548.0,
