gene,in_degree,centrality_rank,selected
MRPS17P1,589,988,True
CDK13,588,989,True
ENSG00000254840,588,990,True
ENSG00000287300,588,991,True
ENSG00000287315,588,992,True
ZNF513,587,993,True
ENSG00000286977,587,994,True
AFF4,586,995,True
KLHL22,586,996,True
RNA5SP305,586,997,True
NDUFAF4P4,586,998,True
ENSG00000252894,586,999,True
TRAF7,585,1000,True
ELP3,585,1001,True
FAN1,585,1002,True
C2ORF92,585,1003,True
ENSG00000230303,585,1004,True
MNDA,584,1005,True
SHISA5P2,584,1006,True
RWDD3-DT,584,1007,True
H3P33,584,1008,True
ENSG00000266976,584,1009,True
ATXN7L3,583,1010,True
LY86,583,1011,True
GGA3,583,1012,True
WARS2-IT1,583,1013,True
RPL12P20,583,1014,True
FOXJ3,582,1015,True
RPS29P22,582,1016,True
ENSG00000258904,582,1017,True
DUX4L17,582,1018,True
RECQL5,581,1019,True
SETDB1,581,1020,True
ENSG00000268401,581,1021,True
HEXD-IT1,581,1022,True
PTPA,580,1023,True
ENSG00000222024,580,1024,True
ARHGAP15-AS1,580,1025,True
RNU4ATAC11P,580,1026,True
MIR6081,580,1027,True
CACTIN,579,1028,True
STK11IP,579,1029,True
CTNNA3,579,1030,True
GARS1-DT,579,1031,True
ENSG00000287072,579,1032,True
ATG5,578,1033,True
TUBGCP6,578,1034,True
RPRD1A,578,1035,True
LINC01238,578,1036,True
LINC02080,578,1037,True
ENSG00000273329,578,1038,True
ENSG00000279712,578,1039,True
MOGS,577,1040,True
C4BPAP1,577,1041,True
DNAJC13,576,1042,True
MTNR1A,576,1043,True
RNU6-272P,576,1044,True
ENSG00000259276,576,1045,True
ENSG00000261025,576,1046,True
PPP4R3B,576,1047,True
LCP2,575,1048,True
CCR5,575,1049,True
OPALIN,575,1050,True
EPC1-AS1,575,1051,True
ENSG00000285634,575,1052,True
TNPO2,574,1053,True
SGSM2,574,1054,True
RNU2-66P,574,1055,True
ENSG00000227157,574,1056,True
RAB35,573,1057,True
ATXN1L,573,1058,True
AP3B2,572,1059,True
GTF3C4,572,1060,True
NCF1B,572,1061,True
ENSG00000264546,572,1062,True
WDPCP,571,1063,True
RIC8A,571,1064,True
GPR52,571,1065,True
ENSG00000233862,571,1066,True
GOLGA5P1,571,1067,True
ENSG00000259395,571,1068,True
ENSG00000287959,571,1069,True
ANGEL2,570,1070,True
GAK,570,1071,True
MRTFA-AS1,570,1072,True
LINC00648,570,1073,True
VENTXP1,570,1074,True
KLF18,570,1075,True
ENSG00000286771,570,1076,True
TASOR2,569,1077,True
DRD5P2,569,1078,True
ZSWIM8,569,1079,True
ENSG00000230322,569,1080,True
ZBTB7C-AS1,569,1081,True
PAIP2B,568,1082,True
ZSCAN30,568,1083,True
RNU6-171P,568,1084,True
NEFHP1,568,1085,True
ENSG00000224335,568,1086,True
PLEKHG4B,567,1087,True
ADPRHL1,567,1088,True
PIK3R4,567,1089,True
LINC01698,567,1090,True
ENSG00000286760,567,1091,True
AP2A1,566,1092,True
ENSG00000220891,566,1093,True
DCDC2B,566,1094,True
MIR223HG,566,1095,True
NEPRO,565,1096,True
ZBTB37,565,1097,True
TRRAP,565,1098,True
SORL1-AS1,565,1099,True
ENSG00000250017,565,1100,True
ENSG00000286894,565,1101,True
ENSG00000287274,565,1102,True
CD48,564,1103,True
MGAT4D,564,1104,True
ENSG00000224600,564,1105,True
ENSG00000233183,564,1106,True
ENSG00000286543,564,1107,True
CD2,563,1108,True
OR4N2,563,1109,True
RC3H1-IT1,563,1110,True
ENSG00000288887,563,1111,True
PSMD10P1,562,1112,True
CENPUP2,562,1113,True
ENSG00000281296,562,1114,True
SNX13,561,1115,True
LRTM2,561,1116,True
KCNMA1-AS1,561,1117,True
ENSG00000254261,561,1118,True
SH3GL1,560,1119,True
RN7SKP158,560,1120,True
KCTD9P1,560,1121,True
PLCG1-AS1,560,1122,True
LINC01965,560,1123,True
EGLN2,560,1124,True
ENSG00000276204,560,1125,True
MZF1,559,1126,True
WDR26,559,1127,True
LINC00630,559,1128,True
PABPC1P8,559,1129,True
LINC02940,559,1130,True
LINC01581,559,1131,True
ENSG00000262516,559,1132,True
ENSG00000275825,559,1133,True
ENSG00000287370,559,1134,True
ENSG00000287578,559,1135,True
MAPK8IP3,558,1136,True
ENSG00000272356,558,1137,True
SDK2,557,1138,True
ZZEF1,557,1139,True
SAMMSON,557,1140,True
SIGLEC5,557,1141,True
LRTM2,557,1142,True
CAPRIN1,556,1143,True
MMS19,556,1144,True
DNHD1,556,1145,True
APOBR,556,1146,True
ENSG00000227399,556,1147,True
TRAF3IP2-AS1,556,1148,True
EXOC2,555,1149,True
AGFG1,555,1150,True
KLHL25,555,1151,True
SUPT5H,555,1152,True
MPEG1,555,1153,True
MTOR,555,1154,True
RPL3P8,555,1155,True
ENSG00000258012,555,1156,True
PABPC1P8,555,1157,True
ENSG00000282727,555,1158,True
TRIM28,554,1159,True
TRAPPC10,554,1160,True
ENSG00000267101,554,1161,True
EXOC5,553,1162,True
ENSG00000230552,553,1163,True
ENSG00000254428,553,1164,True
LINC01232,553,1165,True
ENSG00000286286,553,1166,True
LMF2,552,1167,True
RAB11FIP1P1,552,1168,True
ENSG00000279969,552,1169,True
ENSG00000280582,552,1170,True
ARRDC3-AS1,552,1171,True
TMEM214,551,1172,True
SLA,551,1173,True
SZT2,551,1174,True
ENSG00000233393,551,1175,True
ENSG00000258716,551,1176,True
ENSG00000284523,551,1177,True
KRBOX1-AS1,550,1178,True
ENSG00000273674,550,1179,True
ENSG00000284624,550,1180,True
CUL7,549,1181,True
SNORD94,549,1182,True
TSPOAP1,548,1183,True
ZNF529,548,1184,True
ENTPD1-AS1,548,1185,True
TBC1D10B,547,1186,True
ENSG00000212175,547,1187,True
RPS3AP36,547,1188,True
ENSG00000254629,547,1189,True
RPL12P33,546,1190,True
ENSG00000286937,546,1191,True
TOP2B,545,1192,True
INTS10,545,1193,True
SPATA6L,545,1194,True
PCNX3,545,1195,True
ETF1,544,1196,True
FPGS,544,1197,True
WDR5,544,1198,True
CRB2,543,1199,True
WNK2,543,1200,True
FAM153CP,543,1201,True
ERICH2-DT,543,1202,True
PEX1,542,1203,True
COLQ,542,1204,True
LINC01203,542,1205,True
ENSG00000285870,542,1206,True
CATSPER2,541,1207,True
ENSG00000216548,541,1208,True
ENSG00000250032,541,1209,True
MUC20-OT1,541,1210,True
ADGRE3,540,1211,True
EIF4ENIF1,540,1212,True
LINC01114,540,1213,True
ENSG00000238724,540,1214,True
ENSG00000290062,540,1215,True
PHF12,539,1216,True
LINC02263,539,1217,True
ENSG00000232768,539,1218,True
ENSG00000250497,539,1219,True
RDH16,538,1220,True
IL2RG,538,1221,True
SPAG16-DT,538,1222,True
FABP7P1,538,1223,True
ENSG00000257120,538,1224,True
ENSG00000260392,538,1225,True
AMER2,537,1226,True
MFN1,537,1227,True
DLGAP1-AS5,537,1228,True
ENSG00000285165,537,1229,True
LINC02763,536,1230,True
ENSG00000281016,536,1231,True
ZNF670-ZNF695,535,1232,True
CHMP7,535,1233,True
RPL15P13,535,1234,True
CACNG5,534,1235,True
ZNF517,534,1236,True
AKAP8P1,534,1237,True
RPL21P7,534,1238,True
FCGR3A,533,1239,True
LINC02932,533,1240,True
LINC01299,533,1241,True
ALS2,532,1242,True
CLASP1,532,1243,True
CLEC7A,532,1244,True
ENSG00000219559,532,1245,True
PTPRN2,532,1246,True
B4GALNT2,531,1247,True
ENSG00000232934,531,1248,True
RPL34P31,531,1249,True
MCM3AP,530,1250,True
NCF1C,530,1251,True
RPL23P5,530,1252,True
ENSG00000286072,530,1253,True
BIN2,529,1254,True
GTF3C2,529,1255,True
ANKRD61,529,1256,True
YEATS2,529,1257,True
PLRG1,529,1258,True
DEFB108B,529,1259,True
ENSG00000270012,529,1260,True
ENSG00000287867,529,1261,True
ARIH1,528,1262,True
LPA,528,1263,True
LINC00575,528,1264,True
LINC02053,528,1265,True
PIMREGP4,528,1266,True
ZKSCAN2-DT,528,1267,True
ENSG00000287417,528,1268,True
DGKQ,527,1269,True
ENSG00000230659,527,1270,True
RPS27AP10,527,1271,True
ZNF497-AS1,527,1272,True
AMMECR1L,526,1273,True
KCNJ9,526,1274,True
SYK,526,1275,True
HARS1,526,1276,True
LINC01310,526,1277,True
ENSG00000229110,526,1278,True
DTD1-AS1,526,1279,True
ENSG00000236194,526,1280,True
USP17L2,526,1281,True
NCKAP1L,525,1282,True
TXN2P1,525,1283,True
ATP6V0E1P1,525,1284,True
ENSG00000234089,525,1285,True
ENSG00000251379,525,1286,True
ENSG00000253372,525,1287,True
ENSG00000287922,525,1288,True
CLASRP,524,1289,True
UBASH3A,524,1290,True
ABCB8,524,1291,True
SEPTIN3,523,1292,True
CPLX2,523,1293,True
OTUD4,523,1294,True
PHF8,523,1295,True
ENSG00000229321,523,1296,True
ENSG00000231616,523,1297,True
PATL1-DT,523,1298,True
ENSG00000288011,523,1299,True
CRAMP1,522,1300,True
EIF2A,522,1301,True
ZNF131,522,1302,True
IP6K1,522,1303,True
CHD1-DT,522,1304,True
PRDX2P3,522,1305,True
MYG1P1,522,1306,True
ENSG00000286550,522,1307,True
FGD2,521,1308,True
BSN,521,1309,True
BRD7P3,521,1310,True
QRICH1,521,1311,True
ENSG00000258561,521,1312,True
ENSG00000259669,521,1313,True
ENSG00000289554,521,1314,True
PMS2P4,520,1315,True
AVL9,520,1316,True
HSPE1P13,520,1317,True
ENSG00000258084,520,1318,True
ENSG00000260378,520,1319,True
IYD,519,1320,True
SIGLEC7,519,1321,True
PRDX2P3,519,1322,True
ATG2A,518,1323,True
NDOR1,518,1324,True
ENSG00000253636,518,1325,True
ENSG00000276071,518,1326,True
TRAPPC8,517,1327,True
CD300A,517,1328,True
ENSG00000212624,517,1329,True
NANOGP5,517,1330,True
ENSG00000287836,517,1331,True
CACNG3,516,1332,True
RPS18P12,516,1333,True
ENSG00000233290,516,1334,True
ENSG00000237971,516,1335,True
RPS18P13,516,1336,True
ANKIB1,515,1337,True
POLR1A,515,1338,True
XAB2,515,1339,True
CST7,515,1340,True
MAU2,515,1341,True
ELP2,515,1342,True
ZFP90,515,1343,True
C15ORF62,515,1344,True
ZKSCAN8,515,1345,True
VPS16,515,1346,True
ENSG00000254186,515,1347,True
ENSG00000271483,515,1348,True
CSNKA2IP,515,1349,True
ENSG00000287769,515,1350,True
PICK1,514,1351,True
PIK3CA,514,1352,True
RELCH,514,1353,True
MYLK3,514,1354,True
CYP3A4,514,1355,True
LRWD1,514,1356,True
SND1,514,1357,True
ENSG00000244055,514,1358,True
KNOP1P2,514,1359,True
ENSG00000286539,514,1360,True
ECHDC1,513,1361,True
PRSS42P,513,1362,True
RNY1P13,513,1363,True
ENSG00000235880,513,1364,True
LINC01019,513,1365,True
TRAF3IP3,512,1366,True
GSK3B,512,1367,True
ITK,512,1368,True
ZNF571,512,1369,True
SMYD3-AS1,512,1370,True
RFX3-DT,512,1371,True
ENSG00000236525,512,1372,True
GUCY2GP,512,1373,True
PWRN1,512,1374,True
ENSG00000272215,512,1375,True
ENSG00000286625,512,1376,True
TMEM115,511,1377,True
PLCB1-IT1,511,1378,True
ENSG00000230721,511,1379,True
ENSG00000232383,511,1380,True
TMEM161B-DT,511,1381,True
NUP133,510,1382,True
VPS54,510,1383,True
ERCC3,510,1384,True
OR2T2,510,1385,True
LINC01446,510,1386,True
LINC00486,510,1387,True
RPL21P131,510,1388,True
ENSG00000242757,510,1389,True
OR10A6,510,1390,True
TYROBP,509,1391,True
GLT8D1,509,1392,True
IKBKB,509,1393,True
ARHGEF9,509,1394,True
SNORA66,509,1395,True
ZNF891,509,1396,True
LINC01007,509,1397,True
CBX3P3,509,1398,True
ENSG00000253897,509,1399,True
UBQLN4,508,1400,True
TOP3A,508,1401,True
EPM2A-DT,508,1402,True
RNU7-96P,508,1403,True
SEPTIN7P14,508,1404,True
MIR124-1HG,508,1405,True
NUP93-DT,508,1406,True
LINC01029,508,1407,True
TOP3A,508,1408,True
DNAH1,507,1409,True
NCKAP5L,507,1410,True
RPL21P127,507,1411,True
ENSG00000254303,507,1412,True
ENSG00000259621,507,1413,True
ENSG00000288075,507,1414,True
ADAM11,506,1415,True
ZBP1,506,1416,True
B4GALNT3,506,1417,True
OTUD7A,506,1418,True
RNY1P15,506,1419,True
ENSG00000238713,506,1420,True
ENSG00000241449,506,1421,True
ENSG00000288995,506,1422,True
IDE,505,1423,True
ZNF621,505,1424,True
GOLGA6EP,505,1425,True
POLDIP3,504,1426,True
PPP6R2,504,1427,True
CCR1,504,1428,True
OTOP1,504,1429,True
GAPT,504,1430,True
PROX1-AS1,504,1431,True
ENSG00000239040,504,1432,True
PI4KA,504,1433,True
ENSG00000286145,504,1434,True
ENSG00000287623,504,1435,True
KCNH2,503,1436,True
GPN2,503,1437,True
NPAP1,503,1438,True
OR10H1,503,1439,True
TET2-AS1,503,1440,True
ENSG00000261646,503,1441,True
POPDC2,502,1442,True
PIK3R5,502,1443,True
TMEM184C,502,1444,True
TASL,501,1445,True
ENSG00000220472,501,1446,True
ENSG00000229899,501,1447,True
ENSG00000213062,500,1448,True
RAD17P2,500,1449,True
ENSG00000285606,500,1450,True
ENSG00000286486,500,1451,True
MAPK8,499,1452,True
STT3B,499,1453,True
HTT,499,1454,True
RNU6-444P,499,1455,True
SNORA50A,499,1456,True
ENSG00000282472,499,1457,True
ENSG00000285787,499,1458,True
ITCH,498,1459,True
ZNF44,498,1460,True
RPL15P2,498,1461,True
ENSG00000287372,498,1462,True
KIAA0100,497,1463,True
GPATCH2L,497,1464,True
TRAT1,497,1465,True
LRCH3,497,1466,True
RPL3P3,497,1467,True
TRMT9B,497,1468,True
ENSG00000261324,497,1469,True
NCBP2,496,1470,True
AKT1,496,1471,True
CPSF2,496,1472,True
ENSG00000229025,496,1473,True
KANTR,496,1474,True
ENSG00000267002,496,1475,True
ENSG00000279927,496,1476,True
ENSG00000287589,496,1477,True
ENSG00000287918,496,1478,True
LINC00898,495,1479,True
LINC01997,495,1480,True
LINC01584,495,1481,True
ABCG8,494,1482,True
FHIP2B,494,1483,True
SDHAP3,494,1484,True
RNU6-1141P,494,1485,True
LINC01723,494,1486,True
GJA6P,494,1487,True
ENSG00000251143,494,1488,True
MYOM1,493,1489,True
NCF1,493,1490,True
ZNF318,493,1491,True
RN7SL653P,493,1492,True
FER1L5,493,1493,True
AREL1,492,1494,True
SEC24B,492,1495,True
FREM1,492,1496,True
DRC3,492,1497,True
ENSG00000281195,492,1498,True
ENSG00000289418,492,1499,True
RANBP9,491,1500,True
PNPLA6,491,1501,True
ZFR2,491,1502,True
KLC4,491,1503,True
NOL6,491,1504,True
DCTN5,491,1505,True
ENSG00000258517,491,1506,True
ENSG00000287416,491,1507,True
SGTA,490,1508,True
BTBD2,490,1509,True
SRL,490,1510,True
ENSG00000253273,490,1511,True
TWSG1-DT,490,1512,True
KDM5C,489,1513,True
CKMT2,489,1514,True
CCDC57,489,1515,True
YTHDF3,489,1516,True
RBM20,489,1517,True
ENSG00000221639,489,1518,True
ENSG00000289410,489,1519,True
SIRT6,488,1520,True
IPO8,488,1521,True
RASA1,488,1522,True
ENSG00000229206,488,1523,True
FAM136CP,488,1524,True
NPIPB7,488,1525,True
ENSG00000254595,488,1526,True
FGR,487,1527,True
TPD52L2,487,1528,True
DOK7,487,1529,True
CD3E,487,1530,True
ADARB2-AS1,487,1531,True
MARK2P8,487,1532,True
ENSG00000239532,487,1533,True
RPL39P26,487,1534,True
LINC02614,487,1535,True
MAILR,487,1536,True
ARHGAP15,486,1537,True
F11,486,1538,True
COBL,486,1539,True
RIMKLA,486,1540,True
ENSG00000260711,486,1541,True
ENSG00000282241,486,1542,True
RNU6-1284P,485,1543,True
DLG2-AS2,485,1544,True
PRKCA-AS1,485,1545,True
ITPK1-AS1,485,1546,True
TMEM131,484,1547,True
CAPN7,484,1548,True
TOMM70,484,1549,True
GRID1,484,1550,True
ZNF335,484,1551,True
ENSG00000201724,484,1552,True
RNU6-1176P,484,1553,True
ENSG00000228239,484,1554,True
DNM1P51,484,1555,True
ITPK1-AS1,484,1556,True
TTC34,484,1557,True
ENSG00000286784,484,1558,True
U2AF2,483,1559,True
FZR1,483,1560,True
RSPRY1,483,1561,True
MIR920,483,1562,True
RPL21P126,483,1563,True
ENSG00000243038,483,1564,True
ENSG00000244464,483,1565,True
GTF3C1,482,1566,True
HAO2,482,1567,True
ECPAS,482,1568,True
RNU6-315P,482,1569,True
ENSG00000273599,482,1570,True
ENSG00000277447,482,1571,True
ENSG00000284721,482,1572,True
ENSG00000287109,482,1573,True
ENSG00000288853,482,1574,True
DDHD2,481,1575,True
EIF4H,481,1576,True
SCAF1,481,1577,True
MTUS2-AS1,481,1578,True
SRGAP3-AS2,481,1579,True
LINC01370,481,1580,True
ZNF213-AS1,481,1581,True
ENSG00000286035,481,1582,True
DMXL1,480,1583,True
RNU2-55P,480,1584,True
ENSG00000225505,480,1585,True
HNRNPA3P15,480,1586,True
ENSG00000230291,480,1587,True
ENSG00000230575,480,1588,True
ENSG00000233340,480,1589,True
ENSG00000242747,480,1590,True
ARHGEF26-AS1,480,1591,True
IL12A-AS1,480,1592,True
RPS18P6,480,1593,True
MIR2278,480,1594,True
TELO2,479,1595,True
FGF13,479,1596,True
ZNF768,479,1597,True
ENSG00000286663,479,1598,True
IBTK,478,1599,True
ENSG00000252473,478,1600,True
ENSG00000275465,478,1601,True
LAT2,477,1602,True
MAPKAP1,477,1603,True
MAP3K7,477,1604,True
FBN3,477,1605,True
PLEKHA7,477,1606,True
MS4A14,477,1607,True
TAS1R2,477,1608,True
NLGN3,477,1609,True
TCF4-AS1,477,1610,True
ENSG00000281392,477,1611,True
IBTK,477,1612,True
USP32,476,1613,True
ZPBP2,476,1614,True
RNU6-595P,476,1615,True
BTBD18,476,1616,True
PCED1B-AS1,476,1617,True
ENSG00000201957,475,1618,True
SLFN12L,475,1619,True
ENSG00000267383,475,1620,True
ENSG00000285492,475,1621,True
CPB2,474,1622,True
VAV1,474,1623,True
ITGB2,474,1624,True
OXSR1,474,1625,True
ATR,474,1626,True
LRRC25,474,1627,True
SNORA11F,474,1628,True
CUL1,473,1629,True
CRY2,473,1630,True
ZNF782,473,1631,True
RPL6P25,473,1632,True
ENSG00000257284,473,1633,True
ENSG00000260848,473,1634,True
ENSG00000284606,473,1635,True
ENSG00000287153,473,1636,True
RANBP3,472,1637,True
SNX14,472,1638,True
BAAT,472,1639,True
GNB2,472,1640,True
NCAM1-AS1,472,1641,True
RNF213-AS1,472,1642,True
LDB3,471,1643,True
UCK1,471,1644,True
MAPK4,471,1645,True
ENSG00000236295,471,1646,True
RCC1L,471,1647,True
WDR75,470,1648,True
CEACAM3,470,1649,True
GUSBP1,470,1650,True
SLIT1,470,1651,True
MAP3K9-DT,470,1652,True
ENSG00000286849,470,1653,True
SURF4,469,1654,True
RPL21P33,469,1655,True
PSMD6-AS2,469,1656,True
ENSG00000259564,469,1657,True
SURF4,469,1658,True
ENSG00000286814,469,1659,True
MTUS2,468,1660,True
NLRP4,468,1661,True
LINC02632,468,1662,True
ATP11B,467,1663,True
BPIFA2,467,1664,True
KCNV1,467,1665,True
RPL35AP33,467,1666,True
MED13,466,1667,True
RPTOR,466,1668,True
SCYL1,466,1669,True
KIAA0319L,466,1670,True
C16ORF96,466,1671,True
CBX5P1,466,1672,True
ENSG00000254579,466,1673,True
ENSG00000268659,466,1674,True
ENSG00000273151,466,1675,True
LINC00547,466,1676,True
ENSG00000283674,466,1677,True
WAPL,465,1678,True
NCLN,465,1679,True
LINC02694,465,1680,True
OR5AN1,465,1681,True
KCNK12,465,1682,True
LINC01921,465,1683,True
ENSG00000260171,465,1684,True
ADAMTS13,465,1685,True
ENSG00000286020,465,1686,True
ACTL6B,464,1687,True
HARS2,464,1688,True
MAP2K2,464,1689,True
FTX,464,1690,True
CBFA2T2,463,1691,True
TRPM7,463,1692,True
POFUT1,463,1693,True
ARFGEF2,463,1694,True
MBTPS1,463,1695,True
PCDH9-AS2,463,1696,True
ENSG00000235726,463,1697,True
FCGR2C,463,1698,True
ENSG00000252283,463,1699,True
RNU6-759P,463,1700,True
AXIN1,462,1701,True
AKAP6,462,1702,True
DPEP2,462,1703,True
NBR1,462,1704,True
PDC-AS1,462,1705,True
ENSG00000235429,462,1706,True
ENSG00000256473,462,1707,True
HRG,461,1708,True
ENSG00000229418,461,1709,True
RPSAP16,461,1710,True
ENSG00000241251,461,1711,True
RPLP0P8,461,1712,True
FAM13A-AS1,461,1713,True
ENSG00000259668,461,1714,True
ENSG00000278911,461,1715,True
ADAM7,460,1716,True
ZNF446,460,1717,True
PACRG,460,1718,True
ZNF444,460,1719,True
RMDN1,460,1720,True
ZSCAN25,460,1721,True
SNORA16B,460,1722,True
EEF1A1P8,460,1723,True
ENSG00000234389,460,1724,True
ENSG00000236018,460,1725,True
ENSG00000278048,460,1726,True
ABL1,459,1727,True
KRBA1,459,1728,True
CIAO1,459,1729,True
MS4A1,459,1730,True
UROC1,459,1731,True
ATG4B,459,1732,True
E2F4,459,1733,True
ENSG00000277825,459,1734,True
DGCR2,458,1735,True
LYZ,458,1736,True
RPAP1,458,1737,True
CC2D1B,458,1738,True
WIPI2,458,1739,True
TAT,458,1740,True
ENSG00000255182,458,1741,True
ENSG00000269707,458,1742,True
DGCR5,458,1743,True
ENSG00000287400,458,1744,True
ENSG00000287573,458,1745,True
ITGAL,457,1746,True
YKT6,457,1747,True
SCAP,457,1748,True
PLEKHM2,457,1749,True
FBXW2,457,1750,True
TJAP1,457,1751,True
ADAMTS13,457,1752,True
EXOC7,457,1753,True
COPB2,457,1754,True
SELENOV,457,1755,True
LINC01005,457,1756,True
ENSG00000241168,457,1757,True
ZBTB8B,457,1758,True
SLC5A1,456,1759,True
EIF2AK4,456,1760,True
ULK3,456,1761,True
RBM10,456,1762,True
SPIN3,456,1763,True
RPL35P4,456,1764,True
RPL12P17,456,1765,True
PCCA-AS1,456,1766,True
ENSG00000267585,456,1767,True
SIGLEC1,455,1768,True
YTHDF1,455,1769,True
EFCAB12,455,1770,True
MFSD4B,455,1771,True
PI4KAP2,455,1772,True
ENSG00000235066,455,1773,True
LINC00879,455,1774,True
ENSG00000259591,455,1775,True
TMCC1-DT,455,1776,True
ENSG00000277903,455,1777,True
RPL12P17,455,1778,True
HDAC6,454,1779,True
RPS6KB1,454,1780,True
RAB3GAP1,454,1781,True
SLC30A6,454,1782,True
B3GALT5,454,1783,True
RPL34P26,454,1784,True
MIR600HG,454,1785,True
ENSG00000275616,454,1786,True
ENSG00000286118,454,1787,True
