gene,variance,variance_rank,selected
FMC1-LUC7L2,14.092665768355277,776,True
GPRIN3,14.088314286090695,777,True
SORCS1,14.086683952621181,778,True
ADAM9,14.08508665945781,779,True
PEG10,14.084202141838878,780,True
TNC,14.08022644183106,781,True
IGFBP3,14.078130420602921,782,True
PROX1,14.067613563791099,783,True
LRIG1,14.058611688109924,784,True
CDH11,14.05859400515716,785,True
PYCR1,14.055633019958236,786,True
CEP170B,14.049485806476868,787,True
TNFRSF14,14.045888090433948,788,True
EDC4,14.0411990961041,789,True
CCDC141,14.027080380556503,790,True
RN7SL5P,14.019103095208175,791,True
ISY1-RAB43,14.016399591450707,792,True
TBX5-AS1,14.006809974791162,793,True
CYYR1,14.00313472617948,794,True
TINAGL1,14.002267719668408,795,True
NEURL1B,14.000195700078924,796,True
RPS9,13.996653554894626,797,True
RPS9,13.996653554894626,798,True
RPS9,13.996653554894626,799,True
RPS9,13.996653554894626,800,True
RPS9,13.996653554894626,801,True
RPS9,13.996653554894626,802,True
ATP1B2,13.996542792474633,803,True
AOX1,13.993201157460927,804,True
H2AC18,13.986172004647496,805,True
PIEZO1,13.985950641574972,806,True
GPC4,13.984283009992716,807,True
ENSG00000196656,13.966614274380307,808,True
PNPLA6,13.966071011471644,809,True
PRKACA,13.965722832648796,810,True
TMEM71,13.959349627030457,811,True
EPAS1,13.958187871545135,812,True
CCL14,13.951929666249105,813,True
PTPRD,13.943923710959288,814,True
ROR2,13.935503468337343,815,True
LYNX1,13.934275464522377,816,True
KIF26B,13.93358474773664,817,True
NFIX,13.928001960908476,818,True
FAM107A,13.926881897974635,819,True
SNORD17,13.9245800015231,820,True
LGI2,13.922119366957842,821,True
SELL,13.921938380002167,822,True
FAM83H,13.920431416415525,823,True
ADAMTS9,13.916151515655717,824,True
OGDHL,13.91515616689685,825,True
PPFIA1,13.911980861820865,826,True
RUSF1,13.90910692496373,827,True
ENSG00000284874,13.903990547774415,828,True
CAVIN1,13.903841586014691,829,True
ENSG00000288934,13.901991430029536,830,True
PEG3,13.89443453853367,831,True
NAV2-AS2,13.868206431923177,832,True
PLXNB1,13.867858209029922,833,True
LIF,13.866110993425822,834,True
SH2D3C,13.864244227798615,835,True
LGALS3BP,13.860547190216737,836,True
TCIM,13.858440069846027,837,True
SOX11,13.856928554599735,838,True
KIF26B,13.855475390978576,839,True
ENSG00000244398,13.844389040935908,840,True
PPP1R11,13.843588438999083,841,True
SLCO2B1,13.830734468882861,842,True
TNXB,13.826569841289388,843,True
RCN3,13.825327007179897,844,True
LAMA4,13.817414024618483,845,True
SIX5,13.816951038904694,846,True
PLXND1,13.807554781619697,847,True
ST8SIA2,13.80296319897043,848,True
TMOD1,13.802329207995552,849,True
ANO1,13.795008474142122,850,True
SPOCD1,13.789254054710957,851,True
ITGA3,13.779019691338137,852,True
HLA-DRB1,13.773302918893977,853,True
FGR,13.772742446527115,854,True
SLA,13.772153714539106,855,True
ENSG00000258377,13.771532564327112,856,True
CDH19,13.771434774333757,857,True
PACSIN3,13.755376227808371,858,True
CPXM2,13.754199952442644,859,True
LINC00273,13.750297252215343,860,True
FBLN5,13.747222565049613,861,True
MDK,13.73650669747444,862,True
LOXL1,13.736061192190556,863,True
RPL36A-HNRNPH2,13.72635259726911,864,True
ADORA1,13.724032464520356,865,True
PBX2,13.708874264380988,866,True
TNNT1,13.69798402579038,867,True
ENSG00000290018,13.697730605351984,868,True
LOXL2,13.695930642307118,869,True
KRT8,13.693077950837507,870,True
PLA2G2A,13.687107996847828,871,True
SELP,13.686566125738874,872,True
LMOD3,13.684132340498284,873,True
TBX2,13.674112375760176,874,True
TLR4,13.671944458381383,875,True
TNFRSF11B,13.667492704619496,876,True
CD276,13.664120422090084,877,True
S100A16,13.659543284590733,878,True
TSPAN7,13.657906851828217,879,True
ENSG00000288725,13.656610562501898,880,True
PODN,13.652228392675074,881,True
VTN,13.651198754209709,882,True
DKK3,13.647428757218558,883,True
MFAP2,13.642736780461286,884,True
FRZB,13.631890905693837,885,True
AKT3,13.626434630744875,886,True
NOMO3,13.620536911228255,887,True
CRYM,13.610518201520872,888,True
FIBIN,13.610427173266846,889,True
FGL2,13.607252468892698,890,True
FBLN1,13.606151363160802,891,True
ABCA2,13.600965258497776,892,True
IL1RL1,13.599888898150828,893,True
ID4,13.591337418138535,894,True
CPE,13.58931324028107,895,True
GAS6,13.586643707684065,896,True
PKD1P4,13.575592000059066,897,True
RGCC,13.574924701062885,898,True
SLIT3,13.568504663338274,899,True
MS4A7,13.566920285887239,900,True
GCNT2,13.536824020762122,901,True
CXCR4,13.535452681460326,902,True
VCAN,13.531902951944303,903,True
ALDH4A1,13.528500319997974,904,True
NBEAL2,13.526358432202269,905,True
PTH1R,13.526054559725251,906,True
CLUH,13.518840473818212,907,True
SPI1,13.516719401473006,908,True
SYK,13.516273932902795,909,True
BRINP3,13.513479908243239,910,True
SNTA1,13.50639504363277,911,True
ENSG00000257767,13.502175304154658,912,True
PTN,13.497831516467016,913,True
NDST1,13.496829910769499,914,True
FAT3,13.494299619931098,915,True
CSF1R,13.493849861747906,916,True
HMGA2,13.493131293083186,917,True
ADAMTS14,13.487453202733484,918,True
ABI3BP,13.481069611258304,919,True
SHE,13.480518734826758,920,True
MGAT4C,13.480277353668832,921,True
ARHGEF25,13.470608532097046,922,True
ZBTB16,13.46792001514755,923,True
ENSG00000269968,13.467131904988278,924,True
CD44,13.465146218436827,925,True
HTRA3,13.463674533641623,926,True
LPAR1,13.45926924240425,927,True
NFASC,13.444756747575637,928,True
GJA4,13.444674617225042,929,True
ENSG00000286190,13.442178921526125,930,True
GFRA1,13.436953195894876,931,True
ARAP1,13.426612059824986,932,True
LRP5,13.426394195079132,933,True
ENSG00000235288,13.423235250777584,934,True
MCF2L,13.422355615959837,935,True
ADAM11,13.420691206808398,936,True
HAS2,13.420609994843153,937,True
GSTM1,13.417631428561409,938,True
GPX3,13.415896626929987,939,True
SDK2,13.401804058571411,940,True
TNFSF10,13.400422823636404,941,True
CNTFR,13.39704002292492,942,True
VWC2,13.392353871107348,943,True
NBL1,13.389041698368288,944,True
ERF,13.386829531118925,945,True
EPHA3,13.386355947015295,946,True
CDKN1A,13.381289046217061,947,True
KIRREL1,13.379489409086556,948,True
FLOT1,13.37616079928719,949,True
BIN2,13.373675815226656,950,True
ALB,13.37285905414476,951,True
ENSG00000203396,13.36048755891683,952,True
USP9Y,13.349677775332903,953,True
TLE5,13.348980020886016,954,True
CGNL1,13.346949738278887,955,True
ANXA1,13.336825195344618,956,True
ARHGDIA,13.33446513012309,957,True
CDC20,13.33090557881342,958,True
TEK,13.330168798697292,959,True
ADCY6,13.321474612920001,960,True
NPR1,13.319267835153207,961,True
VSTM2L,13.318451813800543,962,True
GLIS2,13.31797190993263,963,True
CAMK2B,13.316320536398072,964,True
SFRP2,13.313976084570033,965,True
METTL9,13.298761319178832,966,True
ENSG00000267784,13.292876323409093,967,True
KLHL30,13.292688612741827,968,True
PPP1R18,13.291530794653696,969,True
SOX9,13.290684686062464,970,True
EGLN3,13.285687913047306,971,True
PTK7,13.27884415757295,972,True
GPR22,13.277555836220124,973,True
SCAF1,13.27559552617459,974,True
MTUS1,13.273787861741265,975,True
AQP7,13.273263425583048,976,True
MDFI,13.272454635203356,977,True
ADAMTS2,13.271814466784937,978,True
CXCL5,13.271056435641475,979,True
TAP2,13.269163239838083,980,True
PPP1R9B,13.267865116043003,981,True
RING1,13.265794052341377,982,True
KIFC1,13.262664965126914,983,True
MYL9,13.262620406019238,984,True
SIGLEC1,13.262157317785558,985,True
SERPINF1,13.251218439697894,986,True
TESC,13.245819558187781,987,True
ECM2,13.245336723792168,988,True
RBM38,13.24429278254881,989,True
ENSG00000289089,13.241790372621352,990,True
EHD2,13.234042216967765,991,True
SRPX2,13.232363896146957,992,True
FGF23,13.228401407847146,993,True
PTGS1,13.223620716929265,994,True
SYNDIG1,13.219430841895663,995,True
CPXM1,13.216053563012013,996,True
NOTCH3,13.20541061132545,997,True
COL8A1,13.204979790715965,998,True
HLA-DRA,13.200856754622922,999,True
HPR,13.196026296074372,1000,True
PRELP,13.192765107481984,1001,True
TMEM273,13.176361411478231,1002,True
PCDHGC3,13.17563662917292,1003,True
CNTN1,13.175621918876375,1004,True
C4B,13.173446766795047,1005,True
BOK,13.157484498035586,1006,True
MPZL2,13.15450988288812,1007,True
KIAA1549L,13.150094633052147,1008,True
SDC1,13.148064441638859,1009,True
PKN1,13.146941309731687,1010,True
SCARNA5,13.139507069410735,1011,True
SCARNA5,13.139507069410735,1012,True
ENSG00000267059,13.137802821594278,1013,True
GATM,13.134616925992198,1014,True
SVEP1,13.13026610316663,1015,True
PLEKHA6,13.129725556363999,1016,True
DLGAP5,13.12403626972233,1017,True
ABI3,13.123334694000611,1018,True
RAB11FIP3,13.119001728144212,1019,True
PRSS43P,13.114795391296463,1020,True
HEYL,13.111815702512171,1021,True
MPPED2,13.110046169088621,1022,True
STEAP4,13.106815396928509,1023,True
INTS1,13.105653423304258,1024,True
TAP1,13.103966002003592,1025,True
RPS18,13.098471260007452,1026,True
WNT5A,13.09569574400282,1027,True
IGF2BP3,13.09256544362549,1028,True
ADAMTS2,13.086977986243644,1029,True
TGFB1,13.082209104650053,1030,True
HSPA1B,13.080738454270653,1031,True
PCNX3,13.07995634854621,1032,True
ENSG00000260914,13.074635765406349,1033,True
LRRC14B,13.070027006267818,1034,True
CILP,13.068141283086089,1035,True
ITM2A,13.066781361538112,1036,True
LTBP4,13.065870348956068,1037,True
CRB2,13.063157565191966,1038,True
CDH2,13.056369520937297,1039,True
MYO15B,13.055077052031878,1040,True
PRSS12,13.054797499907785,1041,True
NTN1,13.05475099930786,1042,True
BVES,13.052386919148624,1043,True
ANAPC2,13.052072940050177,1044,True
PCDHGB4,13.049537135129704,1045,True
RHOB,13.045984834736348,1046,True
HHEX,13.041478795749216,1047,True
NPR3,13.041152371584134,1048,True
SYNPO2,13.038608027120075,1049,True
GPC3,13.032148357500635,1050,True
SH3GL3,13.02858574068477,1051,True
JAML,13.02561639971914,1052,True
SAMD9,13.024847068504931,1053,True
EXTL1,13.023262415122602,1054,True
MCM2,13.017527798119175,1055,True
TMEM63B,13.015367451732505,1056,True
PKD1P1,13.014349382463136,1057,True
ADD2,13.008943245251638,1058,True
AQP9,13.00615894115123,1059,True
ICA1,13.000927699473845,1060,True
RNF5,12.998545907014224,1061,True
RASL11B,12.994205971026249,1062,True
KIF20A,12.989217164420781,1063,True
ACTA2-AS1,12.980520238481706,1064,True
CA2,12.980392890001038,1065,True
PEDS1-UBE2V1,12.968385087102519,1066,True
HJV,12.966426355610766,1067,True
BNC1,12.957383938904965,1068,True
LSP1,12.955956228872626,1069,True
COL23A1,12.954607265741483,1070,True
ARHGAP23,12.951157183367291,1071,True
PIK3R2,12.945175557711906,1072,True
SYPL2,12.94230889745239,1073,True
SELE,12.938269275055063,1074,True
TMEM132A,12.9361021077603,1075,True
GPR22,12.935929386133736,1076,True
RNU4-2,12.927735509233639,1077,True
RPS28P7,12.92384641622433,1078,True
TENM3,12.922553884404522,1079,True
CTXN1,12.919613447854706,1080,True
ITGA8,12.917022979347914,1081,True
GJD2-DT,12.91586435786693,1082,True
SBNO2,12.91182875757981,1083,True
THBD,12.908915556155131,1084,True
EMCN,12.897845609801434,1085,True
CLIC1,12.893514189933876,1086,True
OGDH,12.877661110699107,1087,True
CYP1B1,12.876966743516308,1088,True
C4B_2,12.875083310292327,1089,True
CA12,12.873387221382005,1090,True
LGALS1,12.858069271712157,1091,True
SELENON,12.85681695022567,1092,True
PRKCB,12.852844529909515,1093,True
SLC4A2,12.85205977563752,1094,True
CKB,12.851949642030188,1095,True
RPS17,12.844028131343926,1096,True
DACT1,12.840646848619448,1097,True
SHC2,12.834008161609093,1098,True
PIK3R5,12.830133473240554,1099,True
JUNB,12.814414468511027,1100,True
MBOAT7,12.813971998858124,1101,True
RIMS4,12.813877094364985,1102,True
SCARNA12,12.812709352110938,1103,True
SLC39A7,12.812406471560324,1104,True
ADAMTS7,12.811556439641999,1105,True
PDE2A,12.810870262030278,1106,True
EPHX1,12.807056210822148,1107,True
PTPRF,12.794647143391009,1108,True
PRRC2A,12.791958243606066,1109,True
OSR1,12.785521104712503,1110,True
MGAT4A,12.782455711450712,1111,True
TSPAN9,12.778676064025712,1112,True
CCDC3,12.772167149588235,1113,True
XAB2,12.772162131513477,1114,True
FOSL1,12.766351181651034,1115,True
WDFY4,12.76388887474031,1116,True
PRR12,12.761412118324673,1117,True
PPP1R12B,12.759919456471808,1118,True
RGS6,12.759656945100032,1119,True
STUM,12.753731257725967,1120,True
FLRT3,12.750424283376967,1121,True
PRSS44P,12.743711687517338,1122,True
TNS2,12.743349324213973,1123,True
TAPBP,12.740682189163634,1124,True
ARHGDIB,12.740587172122835,1125,True
TCF20,12.736394390814521,1126,True
CLPTM1,12.734900448765075,1127,True
RASIP1,12.734386251838059,1128,True
PRRC2A,12.733724496334373,1129,True
PRRC2A,12.733724496334373,1130,True
FLT1,12.731863907416132,1131,True
DMTN,12.727374423170355,1132,True
TEAD4,12.726550627598966,1133,True
PHLDA2,12.720901387962396,1134,True
IGLC2,12.718817382513576,1135,True
NTN4,12.717190682233886,1136,True
CACNG7,12.715167909797598,1137,True
NRGN,12.714812874949494,1138,True
CYGB,12.710502213621275,1139,True
ENSG00000249209,12.709810278946987,1140,True
RBP4,12.708729675169485,1141,True
TNFRSF19,12.708192722433813,1142,True
PRDM16,12.6946263304541,1143,True
SORL1,12.690621189970646,1144,True
PPP1R11,12.684345896321323,1145,True
A4GALT,12.683076056541237,1146,True
PCDH18,12.682609629880432,1147,True
RAVER1,12.679707237040551,1148,True
EFS,12.677779633146098,1149,True
PTPN6,12.672326249616706,1150,True
H4C5,12.671880176842077,1151,True
TAGLN,12.660562060837329,1152,True
PITX2,12.657623256064156,1153,True
SEMA5A,12.656017317337396,1154,True
VAT1L,12.654569400645636,1155,True
MT-TE,12.652236544783783,1156,True
MIR663A,12.650213041476746,1157,True
TNXB,12.649664799258467,1158,True
MRPL45,12.644071659888017,1159,True
EDN1,12.638962982680315,1160,True
ACSS1,12.638490622235416,1161,True
IKZF1,12.624329050839997,1162,True
ABCF2-H2BK1,12.622689459980826,1163,True
SCG2,12.618057398893809,1164,True
HMGB1P6,12.613702541394655,1165,True
GGTA1,12.607312587713777,1166,True
TNKS1BP1,12.595705160234123,1167,True
PI16,12.59567183885814,1168,True
SCD,12.595660137439856,1169,True
MAFK,12.595010089549342,1170,True
KCNN2,12.593853820249194,1171,True
CD24,12.589879872458097,1172,True
LSMEM2,12.587286015020174,1173,True
LAMA5,12.586527643868106,1174,True
TXNDC5,12.584817767207369,1175,True
PARVG,12.582739374722404,1176,True
ADAMTS8,12.580013330476534,1177,True
RAI1,12.578427013284314,1178,True
CELSR1,12.575889287201873,1179,True
TBX18,12.575735515655976,1180,True
CCDC80,12.573686199839457,1181,True
C1ORF115,12.572153005358235,1182,True
KCNA5,12.56936541261859,1183,True
TIMM22,12.567633431302093,1184,True
TIMM22,12.567633431302093,1185,True
LMNB1,12.559652158890938,1186,True
PLA2G5,12.555509347943444,1187,True
NDRG1,12.553856735026722,1188,True
HLF,12.546888670667332,1189,True
TNFRSF12A,12.546194398098951,1190,True
ENSG00000278817,12.544340066206445,1191,True
CDC42EP1,12.54309773551796,1192,True
GCOM1,12.541167389275929,1193,True
HLA-A,12.539873727989626,1194,True
HLA-A,12.539873727989626,1195,True
RAP1GAP2,12.53699006544668,1196,True
PEAR1,12.536926520457083,1197,True
BAG6,12.532491955266458,1198,True
GPR176,12.532485097530179,1199,True
CCDC9B,12.53111315971813,1200,True
PCGF2,12.531005284169314,1201,True
NRN1,12.529221719561495,1202,True
AIF1,12.527181813153971,1203,True
TRBC2,12.526881511427527,1204,True
SHMT1,12.524574031471941,1205,True
ABCC1,12.509128349659363,1206,True
MGAT3,12.506954239977658,1207,True
PLXNB2,12.503528236682644,1208,True
INHBA,12.502324983951059,1209,True
KCNIP2,12.494297518067004,1210,True
TEAD3,12.492367074256736,1211,True
BCAR1,12.492093539043855,1212,True
FGF18,12.486278982358844,1213,True
EGFL7,12.475617861391846,1214,True
ABCA8,12.46923370224186,1215,True
GABBR1,12.467738826664867,1216,True
PDGFB,12.463060036762108,1217,True
CSF3,12.458349477790067,1218,True
CACNA1G,12.454411923518984,1219,True
PCDHA12,12.44996868127885,1220,True
PCDHGB5,12.449420064969987,1221,True
SLC2A4,12.448030592163533,1222,True
SLC2A4,12.448030592163533,1223,True
GNB2,12.447839413645589,1224,True
PPP1R9A,12.445413275057469,1225,True
ADAM12,12.44413205977534,1226,True
GATAD2B,12.440499963914675,1227,True
AOC3,12.438208118810682,1228,True
RASL10B,12.435879376586177,1229,True
PHLDA2,12.434612978565397,1230,True
ADAMTSL4,12.432697790710995,1231,True
SCRIB,12.429722679760937,1232,True
HLA-A,12.429031070894567,1233,True
TEAD2,12.42560394561444,1234,True
TSC22D4,12.423441470590967,1235,True
ENSG00000176868,12.42171614121568,1236,True
TMEM200A,12.421368277961294,1237,True
HMCN1,12.416009468471632,1238,True
CAMK2A,12.409871646446486,1239,True
ENSG00000234520,12.402689175389398,1240,True
DHCR24,12.400834130662775,1241,True
ENSG00000288845,12.398922311035351,1242,True
RAMP3,12.398234682288127,1243,True
OPLAH,12.396584433641129,1244,True
ITGA2,12.395843082006504,1245,True
PBX2,12.395188165073836,1246,True
ARHGEF10L,12.386329586322347,1247,True
LIMS2,12.386255778114593,1248,True
C4A,12.385280594935347,1249,True
GABRE,12.384407037474208,1250,True
LRATD2,12.380299434784876,1251,True
SYNM,12.379415142351414,1252,True
PLBD1,12.378826079845314,1253,True
GATA6,12.376371075649416,1254,True
PLXNA1,12.375539133619618,1255,True
FLI1,12.371208711209851,1256,True
VSIR,12.369608136575758,1257,True
DOCK10,12.368586335263092,1258,True
BST2,12.366880284290922,1259,True
IGHG1,12.365624391781418,1260,True
IGHG1,12.365624391781418,1261,True
TRIM28,12.365498682317307,1262,True
PCOLCE2,12.359257751741088,1263,True
CIC,12.357398851007966,1264,True
H1-5,12.354019142036176,1265,True
PPP1R12C,12.353316847394147,1266,True
RRAGD,12.351118700026925,1267,True
LRRC39,12.350170510242371,1268,True
ARVCF,12.348813628423207,1269,True
ENSG00000226900,12.346026920988713,1270,True
SIPA1L2,12.343339021156009,1271,True
H2AC20,12.342449970947948,1272,True
PDE4DIPP2,12.33578699727719,1273,True
DNASE1L1,12.334984746605903,1274,True
CAND2,12.330340046972388,1275,True
KIFC2,12.330014171882814,1276,True
GATA5,12.326707024573373,1277,True
ENSG00000288771,12.321505843298715,1278,True
FGD1,12.321175141497648,1279,True
FCGR2B,12.320837765477558,1280,True
ENSG00000269604,12.319363225922993,1281,True
COL11A2,12.317766434280093,1282,True
FSTL3,12.317189561072176,1283,True
ADAM33,12.314691138380237,1284,True
ADCY4,12.314609626760568,1285,True
GLP1R,12.312842082298047,1286,True
PTGIS,12.308209592221928,1287,True
PPP1R18,12.307783757735342,1288,True
GYG2,12.307445385807426,1289,True
LDB2,12.303927808067996,1290,True
C1QTNF5,12.301665176452834,1291,True
TAGLN2,12.299431487632134,1292,True
RGS5,12.298313748356067,1293,True
RAPGEF1,12.297092833007104,1294,True
REEP1,12.295532126326338,1295,True
ENSG00000285238,12.293478924366513,1296,True
TRIM27,12.282961903269513,1297,True
ITGA4,12.280615758616369,1298,True
FAM3C2P,12.274973774457468,1299,True
